YEAR,QUARTER,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,CARRIER,FL_NUM,Route,ORIGIN,DEST,DEST_CITY,DEST_STATE,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,DEP_DELAY_NEW,DEP_DEL15,DEP_DELAY_GROUP,DEP_TIME_BLK,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,ARR_DELAY_NEW,ARR_DEL15,ARR_DELAY_GROUP,ARR_TIME_BLK,CANCELED,CANCELLATION_CODE,DIVERTED,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,AIR_TIME,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,PASSENGERS,EMPFULL,EMPPART,EMPTOTAL,EMPFTE,NET_INCOME,OP_REVENUES
2018,1,1,22,1,2018-01-22,9E,3457,183,ATL,CSG,"Columbus, GA",GA,1658,1654,-4,0,0,-1,1600-1659,16,1710,1732,2,1749,1734,-15,0,0,-1,1700-1759,0,,0,51,40,22,83,,,,,,2733,4191,109,4300,4246,-126.37,674.25
2018,1,1,22,1,2018-01-22,9E,3292,183,ATL,CSG,"Columbus, GA",GA,1954,1950,-4,0,0,-1,1900-1959,17,2007,2029,3,2045,2032,-13,0,0,-1,2000-2059,0,,0,51,42,22,83,,,,,,2733,4191,109,4300,4246,-126.37,674.25
2018,1,1,23,2,2018-01-23,9E,3377,183,ATL,CSG,"Columbus, GA",GA,1026,1020,-6,0,0,-1,1000-1059,25,1045,1106,1,1118,1107,-11,0,0,-1,1100-1159,0,,0,52,47,21,83,,,,,,2733,4191,109,4300,4246,-126.37,674.25
2018,1,1,23,2,2018-01-23,9E,3457,183,ATL,CSG,"Columbus, GA",GA,1658,1651,-7,0,0,-1,1600-1659,18,1709,1727,2,1749,1729,-20,0,0,-2,1700-1759,0,,0,51,38,18,83,,,,,,2733,4191,109,4300,4246,-126.37,674.25
2018,1,1,23,2,2018-01-23,9E,3292,183,ATL,CSG,"Columbus, GA",GA,1954,1948,-6,0,0,-1,1900-1959,22,2010,2028,3,2045,2031,-14,0,0,-1,2000-2059,0,,0,51,43,18,83,,,,,,2733,4191,109,4300,4246,-126.37,674.25
2018,1,1,24,3,2018-01-24,9E,3377,183,ATL,CSG,"Columbus, GA",GA,1026,1022,-4,0,0,-1,1000-1059,18,1040,1058,4,1118,1102,-16,0,0,-2,1100-1159,0,,0,52,40,18,83,,,,,,2733,4191,109,4300,4246,-126.37,674.25
2018,1,1,24,3,2018-01-24,9E,3457,183,ATL,CSG,"Columbus, GA",GA,1658,1651,-7,0,0,-1,1600-1659,20,1711,1730,2,1749,1732,-17,0,0,-2,1700-1759,0,,0,51,41,19,83,,,,,,2733,4191,109,4300,4246,-126.37,674.25
2018,1,1,24,3,2018-01-24,9E,3292,183,ATL,CSG,"Columbus, GA",GA,1954,1948,-6,0,0,-1,1900-1959,20,2008,2026,2,2045,2028,-17,0,0,-2,2000-2059,0,,0,51,40,18,83,,,,,,2733,4191,109,4300,4246,-126.37,674.25
2018,1,1,25,4,2018-01-25,9E,3377,183,ATL,CSG,"Columbus, GA",GA,1026,1020,-6,0,0,-1,1000-1059,13,1033,1052,4,1118,1056,-22,0,0,-2,1100-1159,0,,0,52,36,19,83,,,,,,2733,4191,109,4300,4246,-126.37,674.25
2018,1,1,25,4,2018-01-25,9E,3457,183,ATL,CSG,"Columbus, GA",GA,1658,1650,-8,0,0,-1,1600-1659,15,1705,1726,2,1749,1728,-21,0,0,-2,1700-1759,0,,0,51,38,21,83,,,,,,2733,4191,109,4300,4246,-126.37,674.25
2018,1,1,25,4,2018-01-25,9E,3292,183,ATL,CSG,"Columbus, GA",GA,1954,1947,-7,0,0,-1,1900-1959,18,2005,2024,2,2045,2026,-19,0,0,-2,2000-2059,0,,0,51,39,19,83,,,,,,2733,4191,109,4300,4246,-126.37,674.25
2018,1,1,26,5,2018-01-26,9E,3377,183,ATL,CSG,"Columbus, GA",GA,1026,1024,-2,0,0,-1,1000-1059,20,1044,1108,3,1118,1111,-7,0,0,-1,1100-1159,0,,0,52,47,24,83,,,,,,2733,4191,109,4300,4246,-126.37,674.25
2018,1,1,26,5,2018-01-26,9E,3457,183,ATL,CSG,"Columbus, GA",GA,1658,1653,-5,0,0,-1,1600-1659,12,1705,1730,3,1749,1733,-16,0,0,-2,1700-1759,0,,0,51,40,25,83,,,,,,2733,4191,109,4300,4246,-126.37,674.25
2018,1,1,26,5,2018-01-26,9E,3292,183,ATL,CSG,"Columbus, GA",GA,1954,1949,-5,0,0,-1,1900-1959,14,2003,2022,3,2045,2025,-20,0,0,-2,2000-2059,0,,0,51,36,19,83,,,,,,2733,4191,109,4300,4246,-126.37,674.25
2018,1,1,27,6,2018-01-27,9E,3377,183,ATL,CSG,"Columbus, GA",GA,1026,1022,-4,0,0,-1,1000-1059,18,1040,1104,2,1117,1106,-11,0,0,-1,1100-1159,0,,0,51,44,24,83,,,,,,2733,4191,109,4300,4246,-126.37,674.25
2018,1,1,27,6,2018-01-27,9E,3292,183,ATL,CSG,"Columbus, GA",GA,1954,1948,-6,0,0,-1,1900-1959,19,2007,2027,4,2043,2031,-12,0,0,-1,2000-2059,0,,0,49,43,20,83,,,,,,2733,4191,109,4300,4246,-126.37,674.25
2018,1,1,28,7,2018-01-28,9E,3377,183,ATL,CSG,"Columbus, GA",GA,1026,1021,-5,0,0,-1,1000-1059,13,1034,1102,3,1118,1105,-13,0,0,-1,1100-1159,0,,0,52,44,28,83,,,,,,2733,4191,109,4300,4246,-126.37,674.25
2018,1,1,28,7,2018-01-28,9E,3457,183,ATL,CSG,"Columbus, GA",GA,1658,1724,26,26,1,1,1600-1659,16,1740,1808,4,1749,1812,23,23,1,1,1700-1759,0,,0,51,48,28,83,0,0,0,0,23,2733,4191,109,4300,4246,-126.37,674.25
2018,1,1,28,7,2018-01-28,9E,3292,183,ATL,CSG,"Columbus, GA",GA,1954,1951,-3,0,0,-1,1900-1959,23,2014,2043,6,2045,2049,4,4,0,0,2000-2059,0,,0,51,58,29,83,,,,,,2733,4191,109,4300,4246,-126.37,674.25
2018,1,1,29,1,2018-01-29,9E,3377,183,ATL,CSG,"Columbus, GA",GA,1026,1025,-1,0,0,-1,1000-1059,12,1037,1058,3,1118,1101,-17,0,0,-2,1100-1159,0,,0,52,36,21,83,,,,,,2733,4191,109,4300,4246,-126.37,674.25
2018,1,1,29,1,2018-01-29,9E,3457,183,ATL,CSG,"Columbus, GA",GA,1658,1654,-4,0,0,-1,1600-1659,14,1708,1730,3,1749,1733,-16,0,0,-2,1700-1759,0,,0,51,39,22,83,,,,,,2733,4191,109,4300,4246,-126.37,674.25
2018,1,1,29,1,2018-01-29,9E,3292,183,ATL,CSG,"Columbus, GA",GA,1954,1948,-6,0,0,-1,1900-1959,26,2014,2032,4,2045,2036,-9,0,0,-1,2000-2059,0,,0,51,48,18,83,,,,,,2733,4191,109,4300,4246,-126.37,674.25
2018,1,1,30,2,2018-01-30,9E,3377,183,ATL,CSG,"Columbus, GA",GA,1026,1016,-10,0,0,-1,1000-1059,18,1034,1053,4,1118,1057,-21,0,0,-2,1100-1159,0,,0,52,41,19,83,,,,,,2733,4191,109,4300,4246,-126.37,674.25
2018,1,1,30,2,2018-01-30,9E,3457,183,ATL,CSG,"Columbus, GA",GA,1658,1653,-5,0,0,-1,1600-1659,16,1709,1730,4,1749,1734,-15,0,0,-1,1700-1759,0,,0,51,41,21,83,,,,,,2733,4191,109,4300,4246,-126.37,674.25
2018,1,1,30,2,2018-01-30,9E,3292,183,ATL,CSG,"Columbus, GA",GA,1954,1948,-6,0,0,-1,1900-1959,26,2014,2032,2,2045,2034,-11,0,0,-1,2000-2059,0,,0,51,46,18,83,,,,,,2733,4191,109,4300,4246,-126.37,674.25
2018,1,1,31,3,2018-01-31,9E,3377,183,ATL,CSG,"Columbus, GA",GA,1026,1021,-5,0,0,-1,1000-1059,20,1041,1102,2,1118,1104,-14,0,0,-1,1100-1159,0,,0,52,43,21,83,,,,,,2733,4191,109,4300,4246,-126.37,674.25
2018,1,1,31,3,2018-01-31,9E,3457,183,ATL,CSG,"Columbus, GA",GA,1658,1653,-5,0,0,-1,1600-1659,13,1706,1725,2,1749,1727,-22,0,0,-2,1700-1759,0,,0,51,34,19,83,,,,,,2733,4191,109,4300,4246,-126.37,674.25
2018,1,1,31,3,2018-01-31,9E,3292,183,ATL,CSG,"Columbus, GA",GA,1954,1949,-5,0,0,-1,1900-1959,16,2005,2025,4,2045,2029,-16,0,0,-2,2000-2059,0,,0,51,40,20,83,,,,,,2733,4191,109,4300,4246,-126.37,674.25
2018,1,1,1,1,2018-01-01,9E,3970,191,ATL,DHN,"Dothan, AL",AL,1205,1202,-3,0,0,-1,1200-1259,20,1222,1142,22,1209,1204,-5,0,0,-1,1200-1259,0,,0,64,62,20,170,,,,,,115,4191,109,4300,4246,-126.37,674.25
2018,1,1,2,2,2018-01-02,9E,3381,191,ATL,DHN,"Dothan, AL",AL,1340,1434,54,54,1,3,1300-1359,21,1455,1425,6,1343,1431,48,48,1,3,1300-1359,0,,0,63,57,30,170,48,0,0,0,0,115,4191,109,4300,4246,-126.37,674.25
2018,1,1,1,1,2018-01-01,9E,3699,192,ATL,DSM,"Des Moines, IA",IA,950,1058,68,68,1,4,0900-0959,27,1125,1218,11,1112,1229,77,77,1,5,1100-1159,0,,0,142,151,113,743,0,68,9,0,0,369,4191,109,4300,4246,-126.37,674.25
2018,1,1,1,1,2018-01-01,9E,3981,192,ATL,DSM,"Des Moines, IA",IA,2015,2010,-5,0,0,-1,2000-2059,14,2024,2119,6,2137,2125,-12,0,0,-1,2100-2159,0,,0,142,135,115,743,,,,,,369,4191,109,4300,4246,-126.37,674.25
2018,1,1,2,2,2018-01-02,9E,3699,192,ATL,DSM,"Des Moines, IA",IA,950,951,1,1,0,0,0900-0959,26,1017,1106,4,1112,1110,-2,0,0,-1,1100-1159,0,,0,142,139,109,743,,,,,,369,4191,109,4300,4246,-126.37,674.25
2018,1,1,2,2,2018-01-02,9E,3505,192,ATL,DSM,"Des Moines, IA",IA,1457,1502,5,5,0,0,1400-1459,16,1518,1608,4,1619,1612,-7,0,0,-1,1600-1659,0,,0,142,130,110,743,,,,,,369,4191,109,4300,4246,-126.37,674.25
2018,1,1,2,2,2018-01-02,9E,3694,192,ATL,DSM,"Des Moines, IA",IA,2042,2109,27,27,1,1,2000-2059,20,2129,2218,6,2200,2224,24,24,1,1,2200-2259,0,,0,138,135,109,743,24,0,0,0,0,369,4191,109,4300,4246,-126.37,674.25
2018,1,1,3,3,2018-01-03,9E,3299,198,ATL,EVV,"Evansville, IN",IN,939,936,-3,0,0,-1,0900-0959,20,956,950,4,1008,954,-14,0,0,-1,1000-1059,0,,0,89,78,54,350,,,,,,1706,4191,109,4300,4246,-126.37,674.25
2018,1,1,3,3,2018-01-03,9E,3317,198,ATL,EVV,"Evansville, IN",IN,1546,1555,9,9,0,0,1500-1559,16,1611,1610,4,1612,1614,2,2,0,0,1600-1659,0,,0,86,79,59,350,,,,,,1706,4191,109,4300,4246,-126.37,674.25
2018,1,1,4,4,2018-01-04,9E,3299,198,ATL,EVV,"Evansville, IN",IN,939,934,-5,0,0,-1,0900-0959,14,948,952,4,1008,956,-12,0,0,-1,1000-1059,0,,0,89,82,64,350,,,,,,1706,4191,109,4300,4246,-126.37,674.25
2018,1,1,4,4,2018-01-04,9E,3317,198,ATL,EVV,"Evansville, IN",IN,1546,1638,52,52,1,3,1500-1559,11,1649,1650,3,1612,1653,41,41,1,2,1600-1659,0,,0,86,75,61,350,0,0,0,0,41,1706,4191,109,4300,4246,-126.37,674.25
2018,1,1,5,5,2018-01-05,9E,3299,198,ATL,EVV,"Evansville, IN",IN,939,929,-10,0,0,-1,0900-0959,17,946,948,5,1008,953,-15,0,0,-1,1000-1059,0,,0,89,84,62,350,,,,,,1706,4191,109,4300,4246,-126.37,674.25
2018,1,1,5,5,2018-01-05,9E,3317,198,ATL,EVV,"Evansville, IN",IN,1546,1534,-12,0,0,-1,1500-1559,19,1553,1555,3,1612,1558,-14,0,0,-1,1600-1659,0,,0,86,84,62,350,,,,,,1706,4191,109,4300,4246,-126.37,674.25
2018,1,1,7,7,2018-01-07,9E,3317,198,ATL,EVV,"Evansville, IN",IN,1546,1541,-5,0,0,-1,1500-1559,12,1553,1550,2,1612,1552,-20,0,0,-2,1600-1659,0,,0,86,71,57,350,,,,,,1706,4191,109,4300,4246,-126.37,674.25
2018,1,1,8,1,2018-01-08,9E,3299,198,ATL,EVV,"Evansville, IN",IN,939,938,-1,0,0,-1,0900-0959,13,951,951,4,1008,955,-13,0,0,-1,1000-1059,0,,0,89,77,60,350,,,,,,1706,4191,109,4300,4246,-126.37,674.25
2018,1,1,8,1,2018-01-08,9E,3317,198,ATL,EVV,"Evansville, IN",IN,1546,1724,98,98,1,6,1500-1559,16,1740,1740,4,1612,1744,92,92,1,6,1600-1659,0,,0,86,80,60,350,0,2,0,0,90,1706,4191,109,4300,4246,-126.37,674.25
2018,1,1,9,2,2018-01-09,9E,3299,198,ATL,EVV,"Evansville, IN",IN,939,935,-4,0,0,-1,0900-0959,12,947,946,3,1008,949,-19,0,0,-2,1000-1059,0,,0,89,74,59,350,,,,,,1706,4191,109,4300,4246,-126.37,674.25
2018,1,1,9,2,2018-01-09,9E,3317,198,ATL,EVV,"Evansville, IN",IN,1546,1726,100,100,1,6,1500-1559,14,1740,1737,4,1612,1741,89,89,1,5,1600-1659,0,,0,86,75,57,350,12,0,0,0,77,1706,4191,109,4300,4246,-126.37,674.25
2018,1,1,10,3,2018-01-10,9E,3299,198,ATL,EVV,"Evansville, IN",IN,939,934,-5,0,0,-1,0900-0959,13,947,948,4,1008,952,-16,0,0,-2,1000-1059,0,,0,89,78,61,350,,,,,,1706,4191,109,4300,4246,-126.37,674.25
2018,1,1,10,3,2018-01-10,9E,3317,198,ATL,EVV,"Evansville, IN",IN,1546,1544,-2,0,0,-1,1500-1559,16,1600,1606,6,1612,1612,,,,,1600-1659,0,,0,86,88,66,350,,,,,,1706,4191,109,4300,4246,-126.37,674.25
2018,1,1,11,4,2018-01-11,9E,3299,198,ATL,EVV,"Evansville, IN",IN,939,931,-8,0,0,-1,0900-0959,13,944,944,24,1008,1008,,,,,1000-1059,0,,0,89,97,60,350,,,,,,1706,4191,109,4300,4246,-126.37,674.25
2018,1,1,11,4,2018-01-11,9E,3317,198,ATL,EVV,"Evansville, IN",IN,1546,1553,7,7,0,0,1500-1559,28,1621,1616,2,1612,1618,6,6,0,0,1600-1659,0,,0,86,85,55,350,,,,,,1706,4191,109,4300,4246,-126.37,674.25
2018,1,1,12,5,2018-01-12,9E,3299,198,ATL,EVV,"Evansville, IN",IN,939,,,,,,0900-0959,,,,,1008,,,,,,1000-1059,1,C,0,89,,,350,,,,,,1706,4191,109,4300,4246,-126.37,674.25
2018,1,1,12,5,2018-01-12,9E,3317,198,ATL,EVV,"Evansville, IN",IN,1546,,,,,,1500-1559,,,,,1612,,,,,,1600-1659,1,C,0,86,,,350,,,,,,1706,4191,109,4300,4246,-126.37,674.25
2018,1,1,13,6,2018-01-13,9E,3299,198,ATL,EVV,"Evansville, IN",IN,941,1142,121,121,1,8,0900-0959,22,1204,1158,7,1008,1205,117,117,1,7,1000-1059,0,,0,87,83,54,350,117,0,0,0,0,1706,4191,109,4300,4246,-126.37,674.25
2018,1,1,14,7,2018-01-14,9E,3299,198,ATL,EVV,"Evansville, IN",IN,939,933,-6,0,0,-1,0900-0959,14,947,950,7,1008,957,-11,0,0,-1,1000-1059,0,,0,89,84,63,350,,,,,,1706,4191,109,4300,4246,-126.37,674.25
2018,1,1,15,1,2018-01-15,9E,3299,198,ATL,EVV,"Evansville, IN",IN,939,935,-4,0,0,-1,0900-0959,13,948,953,2,1008,955,-13,0,0,-1,1000-1059,0,,0,89,80,65,350,,,,,,1706,4191,109,4300,4246,-126.37,674.25
2018,1,1,15,1,2018-01-15,9E,3317,198,ATL,EVV,"Evansville, IN",IN,1546,1536,-10,0,0,-1,1500-1559,19,1555,1558,8,1612,1606,-6,0,0,-1,1600-1659,0,,0,86,90,63,350,,,,,,1706,4191,109,4300,4246,-126.37,674.25
2018,1,1,16,2,2018-01-16,9E,3299,198,ATL,EVV,"Evansville, IN",IN,939,932,-7,0,0,-1,0900-0959,25,957,952,5,1008,957,-11,0,0,-1,1000-1059,0,,0,89,85,55,350,,,,,,1706,4191,109,4300,4246,-126.37,674.25
2018,1,1,16,2,2018-01-16,9E,3317,198,ATL,EVV,"Evansville, IN",IN,1546,1649,63,63,1,4,1500-1559,22,1711,1708,7,1612,1715,63,63,1,4,1600-1659,0,,0,86,86,57,350,63,0,0,0,0,1706,4191,109,4300,4246,-126.37,674.25
2018,1,1,17,3,2018-01-17,9E,3299,198,ATL,EVV,"Evansville, IN",IN,939,,,,,,0900-0959,,,,,1008,,,,,,1000-1059,1,C,0,89,,,350,,,,,,1706,4191,109,4300,4246,-126.37,674.25
2018,1,1,17,3,2018-01-17,9E,3317,198,ATL,EVV,"Evansville, IN",IN,1546,1608,22,22,1,1,1500-1559,23,1631,1631,4,1612,1635,23,23,1,1,1600-1659,0,,0,86,87,60,350,0,0,1,0,22,1706,4191,109,4300,4246,-126.37,674.25
2018,1,1,18,4,2018-01-18,9E,3299,198,ATL,EVV,"Evansville, IN",IN,939,1132,113,113,1,7,0900-0959,15,1147,1142,3,1008,1145,97,97,1,6,1000-1059,0,,0,89,73,55,350,0,0,0,0,97,1706,4191,109,4300,4246,-126.37,674.25
2018,1,1,18,4,2018-01-18,9E,3317,198,ATL,EVV,"Evansville, IN",IN,1546,1542,-4,0,0,-1,1500-1559,25,1607,1603,4,1612,1607,-5,0,0,-1,1600-1659,0,,0,86,85,56,350,,,,,,1706,4191,109,4300,4246,-126.37,674.25
2018,1,1,19,5,2018-01-19,9E,3299,198,ATL,EVV,"Evansville, IN",IN,939,934,-5,0,0,-1,0900-0959,15,949,944,3,1008,947,-21,0,0,-2,1000-1059,0,,0,89,73,55,350,,,,,,1706,4191,109,4300,4246,-126.37,674.25
2018,1,1,19,5,2018-01-19,9E,3317,198,ATL,EVV,"Evansville, IN",IN,1546,1605,19,19,1,1,1500-1559,15,1620,1614,3,1612,1617,5,5,0,0,1600-1659,0,,0,86,72,54,350,,,,,,1706,4191,109,4300,4246,-126.37,674.25
2018,1,1,21,7,2018-01-21,9E,3317,198,ATL,EVV,"Evansville, IN",IN,1546,1539,-7,0,0,-1,1500-1559,18,1557,1557,3,1612,1600,-12,0,0,-1,1600-1659,0,,0,86,81,60,350,,,,,,1706,4191,109,4300,4246,-126.37,674.25
2018,1,1,22,1,2018-01-22,9E,3299,198,ATL,EVV,"Evansville, IN",IN,939,932,-7,0,0,-1,0900-0959,17,949,951,4,1008,955,-13,0,0,-1,1000-1059,0,,0,89,83,62,350,,,,,,1706,4191,109,4300,4246,-126.37,674.25
2018,1,1,22,1,2018-01-22,9E,3317,198,ATL,EVV,"Evansville, IN",IN,1546,1536,-10,0,0,-1,1500-1559,23,1559,1559,9,1612,1608,-4,0,0,-1,1600-1659,0,,0,86,92,60,350,,,,,,1706,4191,109,4300,4246,-126.37,674.25
2018,1,1,23,2,2018-01-23,9E,3299,198,ATL,EVV,"Evansville, IN",IN,939,934,-5,0,0,-1,0900-0959,11,945,946,3,1008,949,-19,0,0,-2,1000-1059,0,,0,89,75,61,350,,,,,,1706,4191,109,4300,4246,-126.37,674.25
2018,1,1,23,2,2018-01-23,9E,3317,198,ATL,EVV,"Evansville, IN",IN,1546,1535,-11,0,0,-1,1500-1559,20,1555,1558,4,1612,1602,-10,0,0,-1,1600-1659,0,,0,86,87,63,350,,,,,,1706,4191,109,4300,4246,-126.37,674.25
2018,1,1,24,3,2018-01-24,9E,3299,198,ATL,EVV,"Evansville, IN",IN,939,932,-7,0,0,-1,0900-0959,11,943,946,2,1008,948,-20,0,0,-2,1000-1059,0,,0,89,76,63,350,,,,,,1706,4191,109,4300,4246,-126.37,674.25
2018,1,1,24,3,2018-01-24,9E,3317,198,ATL,EVV,"Evansville, IN",IN,1546,1540,-6,0,0,-1,1500-1559,24,1604,1609,5,1612,1614,2,2,0,0,1600-1659,0,,0,86,94,65,350,,,,,,1706,4191,109,4300,4246,-126.37,674.25
2018,1,1,25,4,2018-01-25,9E,3299,198,ATL,EVV,"Evansville, IN",IN,939,935,-4,0,0,-1,0900-0959,47,1022,1023,3,1008,1026,18,18,1,1,1000-1059,0,,0,89,111,61,350,0,0,18,0,0,1706,4191,109,4300,4246,-126.37,674.25
2018,1,1,25,4,2018-01-25,9E,3317,198,ATL,EVV,"Evansville, IN",IN,1546,1536,-10,0,0,-1,1500-1559,16,1552,1555,4,1612,1559,-13,0,0,-1,1600-1659,0,,0,86,83,63,350,,,,,,1706,4191,109,4300,4246,-126.37,674.25
2018,1,1,26,5,2018-01-26,9E,3299,198,ATL,EVV,"Evansville, IN",IN,939,934,-5,0,0,-1,0900-0959,11,945,941,2,1008,943,-25,0,0,-2,1000-1059,0,,0,89,69,56,350,,,,,,1706,4191,109,4300,4246,-126.37,674.25
2018,1,1,26,5,2018-01-26,9E,3317,198,ATL,EVV,"Evansville, IN",IN,1546,1548,2,2,0,0,1500-1559,11,1559,1558,4,1612,1602,-10,0,0,-1,1600-1659,0,,0,86,74,59,350,,,,,,1706,4191,109,4300,4246,-126.37,674.25
2018,1,1,28,7,2018-01-28,9E,3317,198,ATL,EVV,"Evansville, IN",IN,1546,1554,8,8,0,0,1500-1559,16,1610,1605,3,1612,1608,-4,0,0,-1,1600-1659,0,,0,86,74,55,350,,,,,,1706,4191,109,4300,4246,-126.37,674.25
2018,1,1,29,1,2018-01-29,9E,3299,198,ATL,EVV,"Evansville, IN",IN,939,1012,33,33,1,2,0900-0959,19,1031,1029,4,1008,1033,25,25,1,1,1000-1059,0,,0,89,81,58,350,25,0,0,0,0,1706,4191,109,4300,4246,-126.37,674.25
2018,1,1,29,1,2018-01-29,9E,3317,198,ATL,EVV,"Evansville, IN",IN,1546,1545,-1,0,0,-1,1500-1559,13,1558,1556,3,1612,1559,-13,0,0,-1,1600-1659,0,,0,86,74,58,350,,,,,,1706,4191,109,4300,4246,-126.37,674.25
2018,1,1,30,2,2018-01-30,9E,3299,198,ATL,EVV,"Evansville, IN",IN,939,957,18,18,1,1,0900-0959,25,1022,1020,4,1008,1024,16,16,1,1,1000-1059,0,,0,89,87,58,350,16,0,0,0,0,1706,4191,109,4300,4246,-126.37,674.25
2018,1,1,30,2,2018-01-30,9E,3317,198,ATL,EVV,"Evansville, IN",IN,1546,1542,-4,0,0,-1,1500-1559,14,1556,1553,2,1612,1555,-17,0,0,-2,1600-1659,0,,0,86,73,57,350,,,,,,1706,4191,109,4300,4246,-126.37,674.25
2018,1,1,31,3,2018-01-31,9E,3299,198,ATL,EVV,"Evansville, IN",IN,939,1052,73,73,1,4,0900-0959,13,1105,1102,5,1008,1107,59,59,1,3,1000-1059,0,,0,89,75,57,350,59,0,0,0,0,1706,4191,109,4300,4246,-126.37,674.25
2018,1,1,31,3,2018-01-31,9E,3317,198,ATL,EVV,"Evansville, IN",IN,1546,1541,-5,0,0,-1,1500-1559,17,1558,1601,6,1612,1607,-5,0,0,-1,1600-1659,0,,0,86,86,63,350,,,,,,1706,4191,109,4300,4246,-126.37,674.25
2018,1,1,1,1,2018-01-01,9E,3985,199,ATL,EWN,"New Bern/Morehead/Beaufort, NC",NC,1500,1454,-6,0,0,-1,1500-1559,14,1508,1604,3,1628,1607,-21,0,0,-2,1600-1659,0,,0,88,73,56,433,,,,,,1908,4191,109,4300,4246,-126.37,674.25
2018,1,1,2,2,2018-01-02,9E,3382,199,ATL,EWN,"New Bern/Morehead/Beaufort, NC",NC,1305,1357,52,52,1,3,1300-1359,15,1412,1509,3,1430,1512,42,42,1,2,1400-1459,0,,0,85,75,57,433,24,18,0,0,0,1908,4191,109,4300,4246,-126.37,674.25
2018,1,1,2,2,2018-01-02,9E,3357,199,ATL,EWN,"New Bern/Morehead/Beaufort, NC",NC,1952,1951,-1,0,0,-1,1900-1959,14,2005,2100,2,2120,2102,-18,0,0,-2,2100-2159,0,,0,88,71,55,433,,,,,,1908,4191,109,4300,4246,-126.37,674.25
2018,1,1,3,3,2018-01-03,9E,3301,199,ATL,EWN,"New Bern/Morehead/Beaufort, NC",NC,1225,1222,-3,0,0,-1,1200-1259,17,1239,1343,3,1350,1346,-4,0,0,-1,1300-1359,0,,0,85,84,64,433,,,,,,1908,4191,109,4300,4246,-126.37,674.25
2018,1,1,3,3,2018-01-03,9E,3307,199,ATL,EWN,"New Bern/Morehead/Beaufort, NC",NC,1951,,,,,,1900-1959,,,,,2120,,,,,,2100-2159,1,C,0,89,,,433,,,,,,1908,4191,109,4300,4246,-126.37,674.25
2018,1,1,4,4,2018-01-04,9E,3301,199,ATL,EWN,"New Bern/Morehead/Beaufort, NC",NC,1225,,,,,,1200-1259,,,,,1350,,,,,,1300-1359,1,C,0,85,,,433,,,,,,1908,4191,109,4300,4246,-126.37,674.25
2018,1,1,4,4,2018-01-04,9E,3307,199,ATL,EWN,"New Bern/Morehead/Beaufort, NC",NC,1951,,,,,,1900-1959,,,,,2120,,,,,,2100-2159,1,C,0,89,,,433,,,,,,1908,4191,109,4300,4246,-126.37,674.25
2018,1,1,5,5,2018-01-05,9E,3301,199,ATL,EWN,"New Bern/Morehead/Beaufort, NC",NC,1225,1231,6,6,0,0,1200-1259,26,1257,1359,6,1350,1405,15,15,1,1,1300-1359,0,,0,85,94,62,433,0,0,9,0,6,1908,4191,109,4300,4246,-126.37,674.25
2018,1,1,5,5,2018-01-05,9E,3307,199,ATL,EWN,"New Bern/Morehead/Beaufort, NC",NC,1951,1945,-6,0,0,-1,1900-1959,21,2006,2103,2,2120,2105,-15,0,0,-1,2100-2159,0,,0,89,80,57,433,,,,,,1908,4191,109,4300,4246,-126.37,674.25
2018,1,1,6,6,2018-01-06,9E,3307,199,ATL,EWN,"New Bern/Morehead/Beaufort, NC",NC,1951,1939,-12,0,0,-1,1900-1959,17,1956,2058,2,2118,2100,-18,0,0,-2,2100-2159,0,,0,87,81,62,433,,,,,,1908,4191,109,4300,4246,-126.37,674.25
2018,1,1,7,7,2018-01-07,9E,3301,199,ATL,EWN,"New Bern/Morehead/Beaufort, NC",NC,1225,1222,-3,0,0,-1,1200-1259,18,1240,1340,4,1350,1344,-6,0,0,-1,1300-1359,0,,0,85,82,60,433,,,,,,1908,4191,109,4300,4246,-126.37,674.25
2018,1,1,7,7,2018-01-07,9E,3307,199,ATL,EWN,"New Bern/Morehead/Beaufort, NC",NC,1951,1953,2,2,0,0,1900-1959,18,2011,2113,2,2120,2115,-5,0,0,-1,2100-2159,0,,0,89,82,62,433,,,,,,1908,4191,109,4300,4246,-126.37,674.25
2018,1,1,8,1,2018-01-08,9E,3301,199,ATL,EWN,"New Bern/Morehead/Beaufort, NC",NC,1225,1354,89,89,1,5,1200-1259,11,1405,1502,2,1350,1504,74,74,1,4,1300-1359,0,,0,85,70,57,433,0,0,42,0,32,1908,4191,109,4300,4246,-126.37,674.25
2018,1,1,8,1,2018-01-08,9E,3307,199,ATL,EWN,"New Bern/Morehead/Beaufort, NC",NC,1951,2016,25,25,1,1,1900-1959,23,2039,2136,2,2120,2138,18,18,1,1,2100-2159,0,,0,89,82,57,433,18,0,0,0,0,1908,4191,109,4300,4246,-126.37,674.25
